     8      8.200060426916      0.001385376783      0.503785010993      0.000202494566      2.375660158097      0.025731969441
    10      8.231249098013      0.001067700259      0.505370856387      0.000239249995      1.963650581357      0.017579585389
    12      8.276159477958      0.000854654756      0.513430784271      0.000223557064      1.800897491797      0.013364288740
    14      8.310307236783      0.000755651362      0.521958797782      0.000255439799      1.680464936693      0.008091174562
    16      8.335711840587      0.000724555257      0.530011773874      0.000272907842      1.603115657922      0.008499354847
    20      8.365825235959      0.000530316476      0.542237735036      0.000260028110      1.518261857433      0.006226430868
    24      8.378583246121      0.000360399756      0.549641340281      0.000232063167      1.465066708736      0.003959628765
    28      8.386280884636      0.000308079419      0.554914429711      0.000274531584      1.445559714387      0.005313165125
    32      8.390518402687      0.000289997883      0.558352856448      0.000293773147      1.437710141882      0.003225688480
     8      8.200060426962      0.001380669345      0.503785010994      0.000201409818      2.375660158208      0.025828476659
    10      8.231249097996      0.001074117094      0.505370856382      0.000239513413      1.963650581102      0.017616420611
    12      8.276159477849      0.000860797155      0.513430784252      0.000224265173      1.800897491728      0.013385287571
    14      8.310307236921      0.000756279284      0.521958797819      0.000254812505      1.680464936151      0.008082362039
    16      8.335711840663      0.000720455140      0.530011773914      0.000272034106      1.603115658902      0.008519658825
    20      8.365825235959      0.000529113597      0.542237735036      0.000258473512      1.518261857433      0.006188085229
    24      8.378583246142      0.000361055954      0.549641340299      0.000231856151      1.465066708832      0.003944637369
    28      8.386280885493      0.000308944132      0.554914430035      0.000273958043      1.445559721165      0.005286415278
    32      8.390518402687      0.000288821010      0.558352856448      0.000292853104      1.437710141882      0.003234525180
