1.400000 0.47674759565316 0.00132379085237
1.410000 0.44907202769933 0.00127568923650
1.420000 0.42341329681257 0.00149802627728
1.430000 0.39450986446358 0.00090411495069
1.435000 0.38275803363711 0.00092664373254
1.440000 0.36914705938497 0.00090289624870
1.445000 0.35915934928338 0.00092644678295
1.450000 0.34502817387239 0.00102393861715
1.455000 0.33251125612893 0.00105611250403
1.460000 0.32016329889186 0.00093478577730
1.465000 0.30643228543603 0.00094410303408
1.470000 0.29435417243221 0.00091772021896
1.475000 0.28305527529843 0.00078110356479
1.480000 0.27261287083377 0.00020349733439
1.485000 0.26151099751349 0.00019843305364
1.490000 0.25175676853768 0.00019094189723
1.495000 0.24109087350623 0.00019153338661
1.500000 0.23166326902806 0.00017855989739
1.505000 0.22260656164056 0.00017888487341
1.510000 0.21341734156173 0.00017730676118
1.515000 0.20490409313013 0.00016784727004
1.520000 0.19670322898401 0.00016060234165
1.525000 0.18826298128942 0.00067900892425
1.530000 0.18129809686282 0.00066841481611
