10 5.55143064053391 0.00142364213481
12 6.40216178562423 0.00230336646072
14 7.19616752210686 0.00364649735662
16 7.97571356051776 0.00422901587072
20 9.42389877923415 0.00768518067977
24 10.80099666076785 0.01142169540141
28 12.11534035273507 0.01651948526045
32 13.37112974173215 0.02031247466569
40 15.75718270808284 0.03333941376101
48 18.19991546339588 0.05419079762834
56 20.17981549259275 0.07554500698930
64 22.38617401488591 0.03685744515513
80 26.57610945333727 0.06294694841977
96 30.47763337241486 0.09901795745694
112 34.13549056695774 0.15491552470124
128 37.90585635043681 0.18355446627761
160 45.44086103141308 0.34337842747496
192 51.62144583463669 0.42877636889211
224 58.66257233172655 0.33577177755059
256 63.63986474275589 0.39380112001238
