0.0000 0.8921
0.2000 0.8104
0.5000 0.6526
0.6000 0.5915
0.7000 0.5280
0.8000 0.4440
0.9000 0.3600
0.9500 0.2917
0.9600 0.2740
0.9700 0.2560
0.9800 0.2300
0.9900 0.2000
1.0000 0.1462
