0.1500 0.99973143597862 0.00000070480853
0.1550 0.99970854420810 0.00000074137985
0.1600 0.99968269132678 0.00000077226691
0.1650 0.99965804187842 0.00000080875407
0.1700 0.99962870774129 0.00000082845026
0.1750 0.99959367224318 0.00000099932118
0.1800 0.99956114247182 0.00000118754461
0.1850 0.99951897727784 0.00000117569365
0.1900 0.99947194994275 0.00000140585211
0.1950 0.99941970641928 0.00000170374851
0.2000 0.99936157112811 0.00000182678426
0.2050 0.99928341643978 0.00000221720558
0.2100 0.99920040985779 0.00000231504219
0.2150 0.99909449626354 0.00000300810708
0.2200 0.99897585718626 0.00000368143693
0.2250 0.99881682169008 0.00000571241999
0.2300 0.99862253852857 0.00000613421864
0.2350 0.99834637490301 0.00000999077182
0.2400 0.99803397314468 0.00001180665222
0.2450 0.99754273204087 0.00001373375654
0.2500 0.99685614843164 0.00002472490511
0.2550 0.99555755037645 0.00004498594292
0.2600 0.99325550394056 0.00009846927810
0.2650 0.98946858169849 0.00012416039842
0.2700 0.98119632280577 0.00022176105005
0.2750 0.96350774026112 0.00043726983312
0.2800 0.92997044544319 0.00067080072578
0.2850 0.86471719474018 0.00102258010554
0.2900 0.75886436858520 0.00133595076051
0.2950 0.62115479684310 0.00141647764821
0.3000 0.47975832318676 0.00105778574557
0.3050 0.36435077842271 0.00086115567108
0.3100 0.28596561556120 0.00098702379734
0.3150 0.24239709309550 0.00124830271363
0.3200 0.21098812379114 0.00130689621618
0.3250 0.19047071137905 0.00138946045689
0.3300 0.17287780256583 0.00120101319428
0.3350 0.15679161344212 0.00115475088332
0.3400 0.14569408935131 0.00118901114799
0.3450 0.13423213221456 0.00101757217579
0.3500 0.12279401657645 0.00110580210685
0.3550 0.11279212816088 0.00102444921028
0.3600 0.10381114077353 0.00099200915705
0.3650 0.09573987762512 0.00122528835971
0.3700 0.08963847503649 0.00098642835908
0.3750 0.08072827063261 0.00112670276545
0.3800 0.07630417774457 0.00117489459461
0.3850 0.07178949340944 0.00128933535863
0.3900 0.06528989136556 0.00118284395427
0.3950 0.06105794727616 0.00132837999799
0.4000 0.05935829861385 0.00134743190849
0.4050 0.05399298449032 0.00135837025147
0.4100 0.05076151713021 0.00139987038263
0.4150 0.04570757747601 0.00126182992045
0.4200 0.04630647642483 0.00134592625463
0.4250 0.04260553100684 0.00122086350830
0.4300 0.03918942003097 0.00150011532590
0.4350 0.03691576281521 0.00150156900933
0.4400 0.03476818622020 0.00138040872012
0.4450 0.03333358374329 0.00149921631399
0.4500 0.03178643322855 0.00151791017327
