8 0.416790889705 0.000273028519
9 0.414295772555 0.000341874222
10 0.417230110231 0.000359474036
11 0.423437777095 0.000424140932
12 0.432802894374 0.000463148153
14 0.454092540395 0.000706214494
16 0.477196138809 0.000693939093
18 0.497766758508 0.000884299881
20 0.517571133231 0.001231199038
22 0.534099671150 0.001382838456
24 0.552693390503 0.001550423357
28 0.574559270569 0.001913451205
32 0.590848910943 0.002143895118
36 0.606727347860 0.002835906559
40 0.609815098265 0.003137296470
44 0.628071627007 0.003376807095
48 0.637312590956 0.004134882345
56 0.648046610682 0.004647556271
64 0.656789138197 0.005450021251
96 0.674010833944 0.007214997683
128 0.696997494562 0.008995818045
