0.5500 0.99031413214365 0.00001277294883 0.70893785148879 0.00115089857756
0.5600 0.98956435193759 0.00001309181701 0.70005679133181 0.00112655372249
0.5700 0.98875626685085 0.00001244569418 0.69435399026553 0.00097880730917
0.5800 0.98782108342416 0.00001513100798 0.68394783609867 0.00106859703069
0.5900 0.98681432041165 0.00001708455398 0.67651010085250 0.00114246322263
0.6000 0.98559983588294 0.00001890335202 0.66482980105376 0.00116673224789
0.6200 0.98273859118537 0.00002233629616 0.64494789145793 0.00112447518036
0.6400 0.97876408171121 0.00002906699904 0.61850514595946 0.00120656433278
0.6600 0.97311541506608 0.00003335258511 0.58913032082403 0.00100251907813
0.6800 0.96483919868845 0.00004598644895 0.55316283508505 0.00104311425238
0.7000 0.95255529043989 0.00006143827517 0.50854864216788 0.00098766202232
0.7200 0.93434651461076 0.00009207059117 0.45474489656313 0.00106110929779
0.7400 0.90758093341886 0.00010704977085 0.38729136536376 0.00103931202886
0.7600 0.87001218468504 0.00014156389528 0.30906656693282 0.00117325752981
0.7650 0.85871854542509 0.00015229177017 0.28840667864221 0.00118701814422
0.7700 0.84620925111088 0.00016931323298 0.26130398120992 0.00103717145081
0.7750 0.83339718645843 0.00019433217017 0.24182340251424 0.00136777812103
0.7800 0.81990257091912 0.00017346214351 0.22101299211499 0.00122083340953
0.7850 0.80523551121630 0.00018854737525 0.19779564304034 0.00135592571074
0.7900 0.78970169675730 0.00020921584047 0.17460178315246 0.00125462465815
0.7950 0.77369295636425 0.00023722479881 0.15057260111581 0.00134670210157
0.8000 0.75679658567646 0.00022304421823 0.13004834383818 0.00136149869268
0.8050 0.74002742148198 0.00024443198614 0.11009002920882 0.00127631559556
0.8100 0.72235827147773 0.00026495610643 0.08964853683827 0.00133970171218
0.8150 0.70430953165566 0.00026263511393 0.07118780141087 0.00144320599330
0.8200 0.68496293018381 0.00029636661963 0.05384446239839 0.00143243094438
0.8250 0.66623762902665 0.00028924700579 0.03537505884734 0.00135734041889
0.8300 0.64709283214087 0.00026886880391 0.02066928347747 0.00150530736077
0.8350 0.62720355201957 0.00028644475154 0.00926262075587 0.00148987504506
0.8400 0.60745700205237 0.00034611765581 -0.00598109196421 0.00150959158302
0.8600 0.53132564903884 0.00037203853909 -0.03819898540191 0.00152998473709
0.8800 0.46008202666907 0.00044737469076 -0.05635514008185 0.00169995225863
0.9000 0.39604320257010 0.00044656363203 -0.05544026260258 0.00165837828553
0.9200 0.34099926330578 0.00047921955180 -0.05033041753478 0.00138808085338
0.9400 0.29388868230279 0.00053211750510 -0.04053683679553 0.00120830320629
0.9600 0.25330680913138 0.00061076098586 -0.03715791508810 0.00129182569248
0.9800 0.22112883557306 0.00062459282393 -0.02720003335043 0.00108969220262
1.0000 0.19363816445476 0.00068681464628 -0.02261305468765 0.00103401346918
