4.00 0.6285557002 0.0003670875 0.1411417407 0.0001931819
6.00 0.5601040987 0.0002763346 0.0608548041 0.0000685258
8.00 0.5205243930 0.0002797672 0.0347598977 0.0000296529
10.00 0.4961843102 0.0002446142 0.0224293251 0.0000215408
12.00 0.4813991944 0.0001963455 0.0156170558 0.0000128639
14.00 0.4705073071 0.0002216480 0.0115023184 0.0000092895
16.00 0.4626037785 0.0002012147 0.0088085453 0.0000069602
18.00 0.4569197596 0.0001860185 0.0069664196 0.0000047242
20.00 0.4519952298 0.0001909215 0.0056437129 0.0000039616
22.00 0.4483131134 0.0002106259 0.0046721757 0.0000037215
24.00 0.4453334837 0.0001671809 0.0039214519 0.0000025849
26.00 0.4426029632 0.0001867730 0.0033427529 0.0000025761
28.00 0.4402902481 0.0001853127 0.0028850985 0.0000021367
30.00 0.4383572464 0.0001680294 0.0025130111 0.0000017925
32.00 0.4368228230 0.0001865293 0.0022063346 0.0000017948
36.00 0.4339880876 0.0001944662 0.0017458352 0.0000011444
40.00 0.4319150961 0.0001236239 0.0014135028 0.0000011754
48.00 0.4284328395 0.0001753920 0.0009823915 0.0000006232
