4 0.7604995168 0.0002493870 0.0644250992 0.0000422550
6 0.6850317485 0.0001776646 0.0294449373 0.0000152263
8 0.6469745840 0.0001651113 0.0167740939 0.0000080271
10 0.6239682194 0.0001356986 0.0107981017 0.0000043052
12 0.6091627361 0.0001524929 0.0075111681 0.0000031225
14 0.5986862017 0.0001568134 0.0055302588 0.0000025491
16 0.5903796552 0.0001540348 0.0042387698 0.0000015636
18 0.5843334097 0.0001277580 0.0033473198 0.0000013371
20 0.5797250065 0.0001327480 0.0027138980 0.0000010152
24 0.5723952931 0.0001457053 0.0018852980 0.0000007433
26 0.5694581304 0.0001417984 0.0016067835 0.0000006214
28 0.5670891379 0.0001406451 0.0013851767 0.0000005203
30 0.5649431343 0.0001396751 0.0012067268 0.0000004761
32 0.5631434079 0.0001261480 0.0010604676 0.0000003923
36 0.5602026594 0.0001400194 0.0008377563 0.0000003264
40 0.5576771356 0.0001393967 0.0006786635 0.0000002353
