0.10520 0.3970271139 0.0005955147 -1.0857716706 0.0037371128 0.4464050875 0.0005308363 0.5694851342 0.0010241038 0.7580957075 0.0004580865 0.5888645895 0.0009466865
0.10540 0.3966071482 0.0005830127 -1.0841112243 0.0032338982 0.4466720158 0.0005042326 0.5695859163 0.0009977620 0.7588407783 0.0004457745 0.5873709692 0.0009622646
0.10560 0.3953217791 0.0005789417 -1.0916846387 0.0038162566 0.4483842717 0.0005229721 0.5727511818 0.0010649109 0.7590995074 0.0004736252 0.5881646455 0.0011499091
0.10580 0.3944915898 0.0006041621 -1.0936491647 0.0035936566 0.4485374057 0.0005527495 0.5726981859 0.0010623240 0.7600773340 0.0004809885 0.5869015607 0.0009316348
0.10600 0.3933665447 0.0005135532 -1.1009465649 0.0033894416 0.4495574371 0.0004543643 0.5753652806 0.0009717886 0.7607304405 0.0004031338 0.5875990602 0.0009842598
0.10620 0.3922974875 0.0005902883 -1.1113481397 0.0036812640 0.4507885217 0.0005165144 0.5776471924 0.0010004502 0.7622153841 0.0004234602 0.5853085623 0.0010076138
0.10640 0.3926202600 0.0005478779 -1.1095829853 0.0037206986 0.4505709508 0.0005305007 0.5769532918 0.0010273632 0.7615457179 0.0004577758 0.5869273261 0.0009441557
0.10660 0.3909657379 0.0005616291 -1.1145635471 0.0036729353 0.4525087264 0.0004690872 0.5803815508 0.0009584343 0.7630560418 0.0004137905 0.5853838540 0.0010115503
0.10680 0.3910807863 0.0005030603 -1.1120431075 0.0033987003 0.4521790494 0.0004629522 0.5800324802 0.0009045818 0.7626962075 0.0004206255 0.5862066401 0.0010103419
0.10700 0.3903611104 0.0005659989 -1.1196977093 0.0033972972 0.4530115850 0.0004678944 0.5815956951 0.0009163300 0.7638257320 0.0004105010 0.5852001094 0.0009536887
0.10720 0.3891136689 0.0005994103 -1.1229023470 0.0039936606 0.4539278227 0.0004903864 0.5826209419 0.0009657929 0.7644374346 0.0004536019 0.5864197598 0.0009074233
0.10740 0.3880213154 0.0005646799 -1.1249284594 0.0036851324 0.4544975953 0.0004906656 0.5842327952 0.0009717562 0.7648749422 0.0004365560 0.5853559026 0.0009090614
0.10760 0.3867876260 0.0005627418 -1.1353417710 0.0036002311 0.4559786865 0.0004952091 0.5859844830 0.0009793223 0.7664243661 0.0004110583 0.5845010752 0.0008567720
0.10780 0.3856580756 0.0004793357 -1.1439277224 0.0033828080 0.4570712641 0.0004657268 0.5881678707 0.0008979955 0.7669063637 0.0004102025 0.5845049760 0.0008907112
0.10800 0.3849508496 0.0005458349 -1.1385701007 0.0037254061 0.4574522180 0.0005428899 0.5887597067 0.0010369803 0.7672524963 0.0004606541 0.5850705665 0.0009978561
0.10820 0.3842899592 0.0005178232 -1.1442370599 0.0040037241 0.4580480969 0.0005007196 0.5904119597 0.0009404966 0.7680306104 0.0004012314 0.5829426379 0.0009586102
0.10840 0.3842567998 0.0005600242 -1.1459401388 0.0038964196 0.4581496480 0.0004923476 0.5902142424 0.0008876761 0.7678726699 0.0003849973 0.5838947954 0.0009208939
0.10860 0.3816560619 0.0005877293 -1.1607544867 0.0038596154 0.4598259170 0.0005421099 0.5933733550 0.0010984464 0.7694313372 0.0004383808 0.5829386129 0.0009919418
0.10880 0.3818068523 0.0005844277 -1.1525270216 0.0036550956 0.4602489428 0.0004867988 0.5941723975 0.0009998806 0.7696340368 0.0004303523 0.5819677659 0.0010982406
0.10900 0.3806763945 0.0005608339 -1.1588445168 0.0036868449 0.4615107082 0.0004957050 0.5955830806 0.0009442654 0.7704851750 0.0004202413 0.5815392017 0.0010227623
0.10920 0.3809495340 0.0006029249 -1.1659448730 0.0041055651 0.4613826223 0.0005320677 0.5959326565 0.0009731791 0.7703873429 0.0004345344 0.5818318022 0.0009713823
0.10940 0.3806844980 0.0005366474 -1.1665886519 0.0035993420 0.4618264240 0.0004750281 0.5971917969 0.0008327440 0.7706950475 0.0003608713 0.5831915469 0.0008945517
