0.11000 0.0123618305 0.0002088356 0.1805767788 0.0022159742
0.11010 0.0123891785 0.0001504077 0.1801465511 0.0010631373
0.11020 0.0125310313 0.0001778664 0.1804777293 0.0012737643
0.11030 0.0128723170 0.0002615521 0.1778858556 0.0019983656
0.11040 0.0126260482 0.0001271302 0.1795827255 0.0008130511
0.11050 0.0125654639 0.0002214774 0.1812001879 0.0017011942
0.11060 0.0130010405 0.0001804017 0.1781669216 0.0014148103
0.11070 0.0130300324 0.0001871171 0.1784828433 0.0013492878
0.11080 0.0130776848 0.0002988475 0.1798378080 0.0020416427
0.11090 0.0135916449 0.0002215060 0.1744888920 0.0017499127
0.11100 0.0132725174 0.0001842842 0.1755825146 0.0013902580
0.11110 0.0139285312 0.0001547875 0.1744783487 0.0012418905
0.11120 0.0135021778 0.0001862790 0.1763067948 0.0016231480
0.11130 0.0135274221 0.0002313078 0.1776222917 0.0014988101
0.11140 0.0141755818 0.0002215519 0.1732336673 0.0011419011
0.11150 0.0138976779 0.0002696495 0.1741356180 0.0016147508
0.11160 0.0140991056 0.0002794606 0.1744659222 0.0014891061
0.11170 0.0145833596 0.0003210652 0.1721106758 0.0019498456
0.11180 0.0152004085 0.0003021563 0.1691738340 0.0018863000
0.11190 0.0143344425 0.0002360120 0.1738716898 0.0013747935
0.11200 0.0154548888 0.0005937403 0.1698382301 0.0031774393
0.11210 0.0154327837 0.0003503002 0.1705731563 0.0015971605
0.11220 0.0154560242 0.0003662967 0.1687840282 0.0017388203
0.11230 0.0166522360 0.0007477074 0.1652297864 0.0024156999
0.11240 0.0931881406 0.0213973408 0.1093610689 0.0149446558
0.11250 0.2425845075 0.0027834404 0.0132064006 0.0014244165
0.11260 0.2405239738 0.0029977940 0.0133120164 0.0013737034
0.11270 0.2504199344 0.0024529391 0.0099450612 0.0010681729
0.11280 0.2493362298 0.0023053394 0.0095115732 0.0005773085
0.11290 0.2443580963 0.0037936074 0.0142920634 0.0023041640
0.11300 0.2509640430 0.0025249947 0.0108950201 0.0006520423
0.11310 0.2528311628 0.0030909201 0.0103445517 0.0010996008
0.11320 0.2521224930 0.0023138909 0.0115785774 0.0010148657
0.11330 0.2545481283 0.0020515441 0.0093429859 0.0006477868
0.11340 0.2552322477 0.0019795123 0.0104264940 0.0007200705
0.11350 0.2563082993 0.0021620812 0.0089453841 0.0005807638
0.11360 0.2561261220 0.0018853513 0.0093182079 0.0004395720
0.11370 0.2597645866 0.0020862323 0.0087304615 0.0004601407
0.11380 0.2589739189 0.0015229297 0.0089768851 0.0005306989
0.11390 0.2597486014 0.0019372623 0.0102652159 0.0006056025
0.11400 0.2599583675 0.0015345373 0.0096214878 0.0004911345
0.11410 0.2655752396 0.0018723126 0.0077424867 0.0003753564
0.11420 0.2590033795 0.0019983645 0.0097611225 0.0006340698
0.11430 0.2665498989 0.0016773437 0.0079770247 0.0006498924
0.11440 0.2631293675 0.0016270567 0.0097400256 0.0006599795
0.11450 0.2663598774 0.0017942870 0.0088450636 0.0004373125
0.11460 0.2669400035 0.0016289923 0.0085692510 0.0003706334
0.11470 0.2691222444 0.0012964732 0.0083277718 0.0004677641
0.11480 0.2709232972 0.0017670115 0.0071587265 0.0002877830
0.11490 0.2672993086 0.0017064720 0.0092786538 0.0006069975
0.11500 0.2690481135 0.0011809240 0.0075197675 0.0002406134
